time,temperature_2m_max,temperature_2m_min,temperature_2m_mean,apparent_temperature_max,apparent_temperature_min,relative_humidity_2m_max,relative_humidity_2m_min,relative_humidity_2m_mean,wind_speed_10m_max,wind_gusts_10m_max,wind_direction_10m_dominant,precipitation_sum,rain_sum,snowfall_sum,precipitation_hours,shortwave_radiation_sum,sunshine_duration,weather_code,target
2023-04-06,33.3,18.9,27.1,33.5,18.1,63,21,35,7.0,15.0,0,0.0,0.0,0.0,0.0,24.2,42078.83,3,34.4
2023-04-07,34.7,20.5,27.3,34.4,19.5,69,19,36,7.3,14.5,339,0.0,0.0,0.0,0.0,23.66,41811.18,3,35.0
2023-04-08,34.8,20.4,27.5,35.0,18.5,48,18,33,6.5,12.3,265,0.0,0.0,0.0,0.0,22.28,37044.61,3,36.1
2023-04-09,35.8,20.4,28.5,36.1,20.0,73,18,38,8.1,13.6,285,0.0,0.0,0.0,0.0,23.11,41789.39,3,34.8
2023-04-10,36.5,19.8,27.8,34.8,18.4,51,10,29,9.1,17.4,295,0.0,0.0,0.0,0.0,25.01,41263.92,3,35.6
2023-04-11,37.8,19.6,28.6,35.6,17.3,43,11,26,13.8,25.3,292,0.0,0.0,0.0,0.0,24.9,42283.55,2,38.2
2023-04-12,38.7,21.5,29.9,38.2,19.7,47,14,29,7.3,15.2,291,0.0,0.0,0.0,0.0,24.51,42015.81,3,39.3
2023-04-13,38.7,22.3,31.0,39.3,21.6,48,16,29,12.3,22.6,290,0.0,0.0,0.0,0.0,24.15,40456.97,3,38.2
2023-04-14,38.4,22.9,30.8,38.2,22.4,53,17,33,5.6,13.2,282,0.0,0.0,0.0,0.0,21.1,39563.83,3,40.8
2023-04-15,39.7,23.9,31.5,40.8,23.8,50,15,32,7.4,13.6,242,0.0,0.0,0.0,0.0,21.45,40579.95,3,41.0
2023-04-16,40.5,25.2,32.7,41.0,24.9,45,14,29,9.4,15.9,229,0.0,0.0,0.0,0.0,24.34,41717.91,2,40.0
2023-04-17,40.6,24.7,32.9,40.0,23.5,44,12,24,10.9,20.4,279,0.0,0.0,0.0,0.0,23.82,42286.06,3,39.9
2023-04-18,41.3,24.6,32.9,39.9,23.4,39,13,24,10.1,20.8,287,0.0,0.0,0.0,0.0,23.46,42250.25,2,40.0
2023-04-19,40.7,25.0,32.8,40.0,23.3,34,12,22,13.7,25.5,276,0.0,0.0,0.0,0.0,23.79,42436.22,3,38.1
2023-04-20,40.5,24.8,32.4,38.1,23.4,36,13,24,13.2,26.4,267,0.0,0.0,0.0,0.0,23.35,41587.52,3,36.5
2023-04-21,36.8,26.4,31.3,36.5,26.0,42,17,29,14.3,29.3,290,0.0,0.0,0.0,0.0,23.7,40762.53,3,36.8
2023-04-22,36.3,21.8,29.2,36.8,21.9,63,15,34,11.3,20.6,168,0.0,0.0,0.0,0.0,22.74,37088.12,3,34.2
2023-04-23,34.8,22.4,27.1,34.2,21.2,62,19,40,15.9,29.8,39,0.1,0.1,0.0,1.0,19.19,33556.71,51,32.8
2023-04-24,32.9,20.2,25.8,32.8,20.8,72,26,48,18.3,30.6,66,0.4,0.4,0.0,1.0,21.76,41535.77,51,34.6
2023-04-25,33.3,19.6,26.8,34.6,20.1,73,29,48,7.9,15.9,63,0.0,0.0,0.0,0.0,24.26,41962.29,3,37.3
2023-04-26,36.1,21.1,29.3,37.3,22.1,71,18,40,11.4,19.9,326,0.0,0.0,0.0,0.0,23.34,39600.0,3,37.6
2023-04-27,36.3,23.4,30.1,37.6,25.2,70,19,38,6.5,14.1,239,0.0,0.0,0.0,0.0,22.45,38264.82,3,36.6
2023-04-28,36.9,24.2,29.7,36.6,23.2,55,19,38,13.6,28.2,239,1.4,1.4,0.0,2.0,17.38,29954.95,53,35.1
2023-04-29,34.1,24.3,28.7,35.1,26.2,64,32,49,7.9,17.9,250,0.0,0.0,0.0,0.0,18.2,26868.21,3,31.7
2023-04-30,29.8,22.7,25.6,31.7,25.0,93,45,67,10.0,22.4,186,6.6,6.6,0.0,6.0,13.77,21402.47,61,32.9
2023-05-01,30.4,20.6,24.5,32.9,23.1,96,50,76,8.0,31.1,185,5.3,5.3,0.0,7.0,18.9,30592.28,63,35.2
2023-05-02,31.5,19.6,25.2,35.2,22.3,98,42,72,8.8,27.7,138,2.2,2.2,0.0,2.0,21.79,39290.55,61,33.2
2023-05-03,30.5,21.3,25.4,33.2,24.4,91,45,72,7.3,30.0,302,6.1,6.1,0.0,5.0,19.21,39371.71,63,35.8
2023-05-04,31.5,20.0,26.0,35.8,23.1,98,43,69,6.6,13.2,33,0.0,0.0,0.0,0.0,23.41,41420.93,3,35.8
2023-05-05,34.3,21.4,27.7,35.8,24.1,91,28,55,7.0,14.3,342,0.0,0.0,0.0,0.0,24.06,42046.71,0,37.8
2023-05-06,36.8,21.6,29.6,37.8,22.2,66,23,43,9.7,18.6,300,0.0,0.0,0.0,0.0,23.83,41370.96,1,39.0
2023-05-07,38.0,23.5,30.4,39.0,24.2,63,19,40,8.7,16.8,306,0.0,0.0,0.0,0.0,23.59,41523.7,0,39.2
2023-05-08,37.5,23.5,31.6,39.2,22.8,53,25,37,11.5,22.8,131,0.0,0.0,0.0,0.0,22.4,40803.8,1,39.6
2023-05-09,40.7,24.8,32.2,39.6,23.9,68,12,34,16.6,28.9,294,0.0,0.0,0.0,0.0,24.48,42285.14,1,38.3
2023-05-10,39.3,21.3,30.6,38.3,19.6,42,9,23,11.5,21.0,314,0.0,0.0,0.0,0.0,25.45,42498.23,0,38.9
2023-05-11,39.6,21.9,30.8,38.9,19.9,48,11,25,10.9,19.0,324,0.0,0.0,0.0,0.0,25.42,42445.43,0,39.9
2023-05-12,39.7,23.5,31.0,39.9,22.5,49,13,30,9.0,15.9,66,0.0,0.0,0.0,0.0,25.23,42358.3,0,42.1
2023-05-13,40.8,22.6,32.1,42.1,21.8,50,15,31,8.1,15.4,97,0.0,0.0,0.0,0.0,24.77,41823.04,0,42.6
2023-05-14,42.8,24.4,33.9,42.6,24.7,61,12,29,12.1,23.3,262,0.0,0.0,0.0,0.0,23.56,39394.76,3,41.4
2023-05-15,41.0,26.3,33.7,41.4,24.8,39,14,23,10.6,20.1,286,0.0,0.0,0.0,0.0,23.74,40009.3,2,40.0
2023-05-16,41.5,25.8,33.8,40.0,24.6,43,13,25,12.5,22.8,298,0.0,0.0,0.0,0.0,23.19,40282.19,2,41.7
2023-05-17,42.6,27.5,35.3,41.7,27.0,48,13,25,10.6,19.2,291,0.0,0.0,0.0,0.0,23.32,41363.2,1,42.1
2023-05-18,41.0,26.6,34.4,42.1,27.4,46,18,28,13.9,26.6,323,0.0,0.0,0.0,0.0,23.32,39819.24,2,40.6
2023-05-19,41.5,26.7,34.3,40.6,27.8,55,14,29,12.1,23.9,319,0.0,0.0,0.0,0.0,24.2,41605.6,0,40.2
2023-05-20,42.2,26.2,34.6,40.2,25.1,38,11,22,11.5,22.4,286,0.0,0.0,0.0,0.0,23.97,41962.09,1,40.9
2023-05-21,44.1,26.2,35.6,40.9,25.0,34,11,19,17.9,32.7,290,0.0,0.0,0.0,0.0,23.28,41378.31,2,42.0
2023-05-22,43.9,29.6,37.2,42.0,28.6,37,13,21,13.6,27.1,290,0.0,0.0,0.0,0.0,21.81,41210.03,3,42.1
2023-05-23,44.2,29.6,37.5,42.1,29.2,35,12,22,13.9,27.7,295,0.0,0.0,0.0,0.0,24.07,41564.15,3,44.1
2023-05-24,41.8,28.9,35.0,44.1,28.9,50,16,32,12.2,22.4,345,0.0,0.0,0.0,0.0,23.22,39600.0,3,38.6
2023-05-25,37.9,27.5,31.4,38.6,28.1,65,29,48,11.8,39.4,348,1.1,1.1,0.0,1.0,20.27,38215.64,55,36.8
2023-05-26,36.0,24.2,29.5,36.8,28.3,92,31,59,12.8,25.1,333,0.2,0.2,0.0,1.0,21.52,36717.47,51,38.9
2023-05-27,35.2,24.3,28.4,38.9,27.0,81,40,65,11.1,22.8,113,4.2,4.2,0.0,3.0,16.66,30177.26,63,38.8
2023-05-28,36.8,24.8,30.2,38.8,26.4,79,33,56,9.3,18.8,87,0.0,0.0,0.0,0.0,21.29,36464.79,3,40.9
2023-05-29,36.5,24.5,29.8,40.9,28.9,87,35,63,11.3,22.4,81,1.0,1.0,0.0,2.0,22.59,40233.57,53,42.0
2023-05-30,38.3,24.4,31.8,42.0,28.3,86,25,51,10.3,17.4,308,0.0,0.0,0.0,0.0,22.59,39781.91,2,39.1
2023-05-31,37.3,25.2,31.9,39.1,27.6,69,26,44,8.5,18.1,286,0.0,0.0,0.0,0.0,23.49,41671.02,3,38.1
2023-06-01,37.8,25.6,31.8,38.1,27.0,60,24,41,12.1,23.5,314,0.0,0.0,0.0,0.0,23.6,41795.98,1,39.1
2023-06-02,37.7,26.0,32.2,39.1,28.3,65,26,41,10.8,22.1,321,0.0,0.0,0.0,0.0,22.5,41605.75,2,41.3
2023-06-03,39.3,25.9,33.0,41.3,27.5,59,25,39,8.1,17.0,341,0.0,0.0,0.0,0.0,22.34,41263.77,2,42.3
2023-06-04,40.0,26.1,33.2,42.3,27.2,60,22,40,14.7,25.1,311,0.0,0.0,0.0,0.0,23.07,40850.39,3,40.9
2023-06-05,38.3,27.3,32.6,40.9,30.2,66,25,45,8.2,17.4,308,0.1,0.1,0.0,1.0,22.18,40999.44,51,40.0
2023-06-06,39.8,26.0,33.7,40.0,28.7,65,21,38,11.6,23.7,325,0.0,0.0,0.0,0.0,22.99,41960.17,1,41.8
2023-06-07,40.8,26.9,34.2,41.8,27.5,48,18,32,10.3,19.7,346,0.0,0.0,0.0,0.0,22.6,42240.37,1,41.0
2023-06-08,41.5,27.1,34.6,41.0,28.2,52,15,30,12.2,23.0,307,0.0,0.0,0.0,0.0,24.14,42583.11,1,41.2
2023-06-09,41.8,28.0,35.2,41.2,28.5,48,19,32,13.4,24.6,294,0.0,0.0,0.0,0.0,22.45,42344.32,1,42.5
2023-06-10,42.0,29.9,35.7,42.5,31.1,52,21,34,12.7,25.1,287,0.1,0.1,0.0,1.0,21.17,41005.51,51,41.5
2023-06-11,42.3,31.0,36.4,41.5,30.8,40,18,30,17.3,33.3,296,0.0,0.0,0.0,0.0,21.78,41575.06,3,43.2
2023-06-12,42.4,31.2,37.1,43.2,33.0,49,22,34,13.4,25.9,292,0.0,0.0,0.0,0.0,22.76,41697.13,1,42.7
2023-06-13,43.4,32.7,37.9,42.7,32.9,40,19,30,15.9,30.0,288,0.0,0.0,0.0,0.0,23.05,42418.89,1,41.9
2023-06-14,42.0,33.5,37.8,41.9,33.7,43,21,31,19.8,36.0,273,0.1,0.1,0.0,1.0,20.66,41749.75,51,40.7
2023-06-15,41.4,33.9,37.4,40.7,33.9,42,24,33,19.0,34.9,282,0.0,0.0,0.0,0.0,21.91,41016.02,1,41.5
2023-06-16,41.2,31.5,36.4,41.5,33.6,49,22,35,15.8,30.4,282,0.0,0.0,0.0,0.0,21.88,41586.97,1,43.5
2023-06-17,41.9,31.0,37.2,43.5,33.4,49,23,34,12.5,23.3,272,0.0,0.0,0.0,0.0,22.98,41361.07,1,44.2
2023-06-18,41.2,31.9,36.5,44.2,34.7,56,28,39,10.7,21.0,266,0.0,0.0,0.0,0.0,23.57,42292.0,2,43.2
2023-06-19,40.8,30.6,34.8,43.2,34.3,58,29,46,13.8,30.9,245,0.4,0.4,0.0,2.0,22.07,41005.94,51,38.8
2023-06-20,36.7,27.2,32.5,38.8,31.8,85,44,58,17.8,33.6,236,9.0,9.0,0.0,5.0,16.76,35794.45,63,33.9
2023-06-21,29.9,26.2,27.8,33.9,30.5,94,75,88,13.2,25.1,252,63.1,63.1,0.0,24.0,9.93,1315.92,65,33.6
2023-06-22,30.4,25.5,27.4,33.6,29.1,95,72,87,17.8,30.4,254,78.9,78.9,0.0,20.0,11.76,14204.43,65,42.0
2023-06-23,34.9,26.0,30.0,42.0,31.2,95,57,80,8.4,15.7,264,7.5,7.5,0.0,13.0,18.54,36935.18,61,44.7
2023-06-24,36.5,26.7,31.3,44.7,31.7,93,54,75,13.1,22.6,208,13.1,13.1,0.0,5.0,21.16,32892.15,63,42.8
2023-06-25,34.3,27.2,30.5,42.8,33.6,96,60,79,9.7,18.1,70,0.3,0.3,0.0,3.0,21.0,40253.68,51,40.9
2023-06-26,33.7,26.8,29.4,40.9,32.7,95,64,82,7.6,18.1,345,10.5,10.5,0.0,9.0,17.71,23833.46,63,40.8
2023-06-27,35.2,26.0,30.9,40.8,30.6,95,53,71,9.2,20.4,47,15.9,15.9,0.0,10.0,22.55,41338.25,65,39.6
2023-06-28,34.0,26.4,29.3,39.6,31.8,95,57,78,10.9,23.0,68,17.0,17.0,0.0,15.0,19.17,31542.76,65,37.7
2023-06-29,31.4,25.2,27.8,37.7,30.2,95,70,86,7.9,13.2,81,26.9,26.9,0.0,21.0,11.45,11296.51,65,37.8
2023-06-30,32.2,25.8,27.5,37.8,30.3,96,66,88,10.3,20.8,230,15.2,15.2,0.0,18.0,12.65,10718.63,63,39.0
2023-07-01,33.5,25.5,28.5,39.0,29.5,95,62,84,13.2,23.5,229,15.8,15.8,0.0,20.0,18.47,32247.16,63,40.2
2023-07-02,34.2,26.4,30.1,40.2,32.4,95,59,78,11.3,22.1,275,2.8,2.8,0.0,10.0,16.95,30439.21,53,41.1
2023-07-03,35.2,27.6,31.1,41.1,33.5,88,58,75,9.9,19.7,300,0.4,0.4,0.0,3.0,21.55,37509.58,51,43.3
2023-07-04,35.2,25.0,30.1,43.3,29.4,96,61,80,8.4,25.5,64,8.4,8.4,0.0,6.0,19.77,31564.85,63,41.9
2023-07-05,33.9,26.5,29.7,41.9,32.3,95,67,83,8.1,17.0,86,12.5,12.5,0.0,7.0,20.41,35691.61,63,41.7
2023-07-06,34.5,27.0,29.8,41.7,32.5,95,64,83,9.6,17.7,85,20.6,20.6,0.0,4.0,16.88,23226.34,65,39.3
2023-07-07,32.6,26.6,28.7,39.3,32.7,97,70,87,10.4,19.9,53,23.9,23.9,0.0,15.0,15.63,25403.6,65,37.7
2023-07-08,32.0,26.0,28.9,37.7,31.6,97,69,84,9.5,19.2,120,5.6,5.6,0.0,15.0,14.0,17323.4,61,39.2
2023-07-09,32.3,26.0,29.0,39.2,31.4,96,67,84,8.9,18.6,189,22.3,22.3,0.0,15.0,19.18,38909.58,65,41.6
2023-07-10,33.6,26.5,30.1,41.6,32.8,95,64,80,5.5,13.4,215,6.5,6.5,0.0,9.0,20.87,40968.12,63,42.3
2023-07-11,34.1,26.6,29.7,42.3,32.9,99,60,84,6.4,12.1,135,10.9,10.9,0.0,12.0,18.41,32716.25,63,41.0
2023-07-12,33.7,26.5,29.9,41.0,33.7,98,63,83,6.1,13.2,98,5.6,5.6,0.0,13.0,16.63,33634.73,61,41.1
2023-07-13,33.7,26.9,29.5,41.1,33.5,97,66,84,6.0,13.0,138,8.5,8.5,0.0,8.0,16.17,25722.07,63,42.1
2023-07-14,33.6,26.8,29.7,42.1,32.4,95,67,84,6.8,13.6,279,13.4,13.4,0.0,8.0,18.5,29088.65,63,38.5
2023-07-15,31.6,26.3,28.1,38.5,32.6,97,74,89,8.1,17.7,230,13.6,13.6,0.0,17.0,13.82,23574.31,63,41.9
2023-07-16,33.4,25.5,29.4,41.9,31.6,97,65,82,5.6,13.2,304,8.0,8.0,0.0,11.0,22.42,40326.54,61,40.0
2023-07-17,33.2,25.5,29.5,40.0,31.5,97,62,81,7.4,16.6,60,1.7,1.7,0.0,8.0,22.02,39572.98,53,41.0
2023-07-18,34.3,26.8,30.2,41.0,31.9,92,62,78,11.4,21.9,73,2.0,2.0,0.0,8.0,21.72,41331.64,53,40.6
2023-07-19,34.2,27.6,30.7,40.6,33.1,86,61,76,12.0,25.1,65,1.7,1.7,0.0,3.0,20.4,35669.27,61,40.9
2023-07-20,35.5,28.1,32.0,40.9,33.5,87,54,69,10.4,19.9,68,0.5,0.5,0.0,4.0,23.34,43968.38,51,42.0
2023-07-21,36.2,29.0,32.6,42.0,33.9,79,51,65,11.9,23.3,80,0.0,0.0,0.0,0.0,24.29,44252.72,3,39.6
2023-07-22,34.6,29.5,31.4,39.6,33.7,77,59,70,15.0,29.1,88,2.3,2.3,0.0,6.0,21.53,42627.45,55,40.0
2023-07-23,34.8,29.0,31.7,40.0,33.4,79,59,69,13.7,25.7,93,0.5,0.5,0.0,5.0,23.28,43823.66,51,41.7
2023-07-24,35.8,28.0,31.5,41.7,33.5,87,55,72,9.6,18.8,108,1.8,1.8,0.0,6.0,20.85,42574.02,53,43.5
2023-07-25,35.2,26.9,30.5,43.5,32.9,93,59,80,8.1,16.8,98,15.8,15.8,0.0,9.0,19.93,30176.81,65,42.8
2023-07-26,35.6,27.5,31.5,42.8,33.7,90,53,72,8.2,20.4,55,0.2,0.2,0.0,2.0,22.28,41028.12,51,42.2
2023-07-27,35.3,28.0,31.7,42.2,33.8,89,57,72,9.2,18.1,49,0.4,0.4,0.0,3.0,22.79,40934.39,51,43.9
2023-07-28,35.8,28.0,31.6,43.9,33.8,86,53,71,9.3,15.4,343,0.3,0.3,0.0,3.0,23.18,41274.2,51,41.1
2023-07-29,34.5,26.8,29.6,41.1,32.5,94,58,80,11.0,23.3,287,3.6,3.6,0.0,10.0,20.36,32663.79,53,38.8
2023-07-30,33.0,26.7,30.0,38.8,30.7,87,62,75,11.2,21.7,266,5.4,5.4,0.0,6.0,19.21,40148.11,63,40.7
2023-07-31,34.8,26.8,30.3,40.7,31.8,91,58,76,11.2,21.5,274,5.7,5.7,0.0,8.0,21.0,41819.25,63,40.1
2023-08-01,34.1,27.8,30.3,40.1,32.5,85,61,77,11.2,18.8,272,14.1,14.1,0.0,10.0,18.72,37334.77,65,35.8
2023-08-02,30.9,27.4,28.7,35.8,31.9,93,75,84,12.2,23.5,299,19.1,19.1,0.0,19.0,9.46,7746.27,63,36.9
2023-08-03,32.0,26.1,28.8,36.9,31.7,96,68,84,12.5,23.0,4,46.9,46.9,0.0,15.0,16.83,31754.88,65,38.6
2023-08-04,31.5,26.0,28.5,38.6,30.4,96,71,86,11.9,19.9,350,17.6,17.6,0.0,20.0,16.44,29713.68,63,39.3
2023-08-05,32.6,26.3,28.9,39.3,32.2,97,68,84,9.7,20.4,313,2.9,2.9,0.0,17.0,16.89,30108.76,51,35.5
2023-08-06,31.0,25.5,27.8,35.5,30.5,97,73,87,11.7,21.7,261,27.3,27.3,0.0,16.0,10.89,4882.13,65,36.8
2023-08-07,33.1,27.5,29.8,36.8,30.2,85,57,71,14.3,26.4,259,0.5,0.5,0.0,4.0,20.7,42634.84,51,36.4
2023-08-08,32.5,27.5,29.7,36.4,30.2,77,62,71,15.9,28.0,264,0.0,0.0,0.0,0.0,19.17,35450.98,3,36.8
2023-08-09,32.8,27.4,29.8,36.8,30.6,80,57,71,13.3,24.4,266,0.0,0.0,0.0,0.0,16.64,21552.44,3,38.5
2023-08-10,33.0,27.8,30.1,38.5,31.5,81,59,71,9.8,19.2,274,0.1,0.1,0.0,1.0,18.78,42517.92,51,38.7
2023-08-11,34.2,27.0,30.3,38.7,31.5,84,53,70,10.1,19.9,270,0.4,0.4,0.0,3.0,21.12,39340.21,51,36.4
2023-08-12,33.2,27.2,30.1,36.4,30.9,80,55,68,11.4,20.6,260,0.0,0.0,0.0,0.0,16.48,30702.08,3,38.3
2023-08-13,32.8,27.6,29.7,38.3,30.5,80,60,71,10.8,20.1,241,0.9,0.9,0.0,5.0,19.74,30602.3,51,39.8
2023-08-14,33.0,26.6,29.4,39.8,31.8,89,57,74,5.6,12.1,250,2.3,2.3,0.0,7.0,19.26,36178.96,61,40.5
2023-08-15,33.8,26.2,29.9,40.5,31.5,89,59,74,8.5,15.9,259,0.1,0.1,0.0,1.0,21.72,41862.79,51,40.8
2023-08-16,34.4,27.1,30.7,40.8,31.7,86,57,72,9.2,17.9,262,0.6,0.6,0.0,4.0,22.37,42850.05,51,40.0
2023-08-17,34.2,28.0,30.3,40.0,32.6,91,60,77,10.0,19.2,263,1.4,1.4,0.0,6.0,17.4,26891.68,53,39.4
2023-08-18,32.3,26.0,29.2,39.4,31.5,96,68,85,6.1,22.4,240,11.9,11.9,0.0,12.0,19.41,39600.0,63,40.2
2023-08-19,34.3,26.0,29.7,40.2,31.9,99,60,82,10.9,21.5,67,3.1,3.1,0.0,11.0,20.04,35359.91,61,41.5
2023-08-20,34.2,27.5,30.4,41.5,32.2,90,64,78,10.3,21.9,93,0.6,0.6,0.0,5.0,21.9,40340.77,51,42.3
2023-08-21,34.2,27.4,30.4,42.3,33.8,95,63,81,6.4,10.5,124,2.8,2.8,0.0,7.0,20.74,41476.62,61,41.2
2023-08-22,32.9,26.2,28.3,41.2,32.1,99,72,90,7.6,12.5,198,69.3,69.3,0.0,19.0,10.85,14314.2,65,35.6
2023-08-23,30.2,25.8,27.4,35.6,30.2,97,76,89,10.1,19.0,249,22.4,22.4,0.0,17.0,12.06,16384.17,63,36.7
2023-08-24,32.2,26.4,28.4,36.7,30.5,91,64,78,15.4,27.7,266,1.7,1.7,0.0,7.0,18.51,31415.54,53,37.6
2023-08-25,33.7,26.4,29.5,37.6,29.9,88,54,72,12.2,22.4,262,1.0,1.0,0.0,4.0,22.41,41892.87,53,37.2
2023-08-26,33.6,26.1,29.6,37.2,29.6,83,51,69,12.8,22.4,261,0.0,0.0,0.0,0.0,21.74,42865.42,3,36.6
2023-08-27,33.8,26.1,29.4,36.6,29.2,79,47,65,13.8,25.1,260,0.0,0.0,0.0,0.0,23.62,43324.95,0,37.4
2023-08-28,33.0,25.5,28.9,37.4,27.7,80,57,70,10.9,21.9,267,0.6,0.6,0.0,2.0,20.58,40538.42,53,38.4
2023-08-29,33.8,25.8,29.3,38.4,28.3,79,53,68,10.4,23.9,266,0.4,0.4,0.0,2.0,20.61,42901.75,51,39.9
2023-08-30,34.6,26.4,30.3,39.9,30.2,82,52,68,9.5,17.9,273,0.1,0.1,0.0,1.0,22.4,42264.16,51,41.1
2023-08-31,35.6,26.8,30.9,41.1,31.8,84,46,68,7.1,14.3,284,0.0,0.0,0.0,0.0,22.4,42290.5,1,40.5
2023-09-01,36.2,26.8,31.3,40.5,31.3,81,44,65,8.6,16.8,288,0.3,0.3,0.0,3.0,22.38,42317.38,51,41.5
2023-09-02,37.2,27.3,31.7,41.5,31.1,77,39,61,12.2,21.9,285,0.0,0.0,0.0,0.0,23.19,42087.4,3,41.6
2023-09-03,36.8,27.2,31.7,41.6,31.3,77,41,60,8.7,15.9,296,0.0,0.0,0.0,0.0,22.72,41858.36,3,40.8
2023-09-04,36.2,26.2,31.3,40.8,30.6,81,43,62,9.3,17.9,344,0.0,0.0,0.0,0.0,22.99,41116.4,3,39.7
2023-09-05,33.5,27.0,29.1,39.7,31.0,89,63,80,13.0,23.7,79,16.3,16.3,0.0,9.0,18.32,35555.77,65,39.2
2023-09-06,33.6,26.2,29.3,39.2,30.6,93,61,79,11.4,23.0,52,3.4,3.4,0.0,8.0,17.76,29485.48,61,38.0
2023-09-07,32.7,26.5,29.0,38.0,31.8,93,61,78,10.8,22.8,64,0.9,0.9,0.0,7.0,18.32,29723.66,51,39.0
2023-09-08,33.0,25.6,28.0,39.0,29.6,95,63,85,12.2,24.2,70,8.8,8.8,0.0,12.0,17.38,29185.13,63,34.8
2023-09-09,29.5,25.2,26.9,34.8,29.8,96,80,91,9.2,17.4,96,40.9,40.9,0.0,24.0,7.25,650.18,65,38.4
2023-09-10,32.3,25.5,27.8,38.4,31.0,98,65,87,9.1,18.1,110,17.9,17.9,0.0,12.0,15.94,30600.36,63,36.5
2023-09-11,29.9,25.2,27.3,36.5,30.2,98,77,89,6.8,14.5,172,8.1,8.1,0.0,10.0,8.78,350.0,63,40.0
2023-09-12,31.9,25.4,28.1,40.0,31.5,100,70,87,4.5,9.6,104,1.2,1.2,0.0,7.0,15.11,22416.72,53,39.2
2023-09-13,32.5,25.6,29.1,39.2,32.0,98,67,84,4.7,10.3,70,3.2,3.2,0.0,8.0,16.07,30470.86,61,41.7
2023-09-14,33.9,25.6,29.5,41.7,31.1,97,63,83,8.7,16.6,72,12.9,12.9,0.0,11.0,19.8,37351.22,63,37.1
2023-09-15,32.8,26.1,29.3,37.1,32.0,97,66,80,16.7,32.0,69,14.2,14.2,0.0,11.0,16.91,36295.25,63,37.2
2023-09-16,33.5,26.4,29.5,37.2,30.1,92,59,78,15.4,27.7,103,0.6,0.6,0.0,6.0,19.09,31776.5,51,37.5
2023-09-17,33.2,26.6,29.5,37.5,29.8,86,56,73,10.4,19.9,155,0.2,0.2,0.0,2.0,20.58,39600.0,51,39.1
2023-09-18,32.8,25.6,29.1,39.1,30.2,93,56,76,7.4,11.2,156,0.3,0.3,0.0,3.0,20.11,39600.0,51,41.0
2023-09-19,32.8,25.8,29.0,41.0,31.9,96,66,83,5.0,11.6,112,3.3,3.3,0.0,5.0,17.41,32603.35,63,41.3
2023-09-20,33.7,26.0,29.3,41.3,32.5,98,60,83,7.5,16.1,24,0.6,0.6,0.0,4.0,19.32,38620.22,51,41.2
2023-09-21,33.2,25.6,29.6,41.2,31.8,100,64,81,6.5,14.3,25,1.8,1.8,0.0,8.0,19.34,38940.29,55,39.8
2023-09-22,32.3,25.3,28.3,39.8,31.4,97,66,84,7.2,16.3,47,2.9,2.9,0.0,6.0,17.43,37625.12,61,38.3
2023-09-23,32.3,25.2,28.6,38.3,30.9,97,63,81,9.3,18.6,13,0.7,0.7,0.0,4.0,19.56,39600.0,51,38.4
2023-09-24,32.7,24.8,28.1,38.4,29.8,97,55,78,7.9,18.8,21,2.4,2.4,0.0,4.0,19.09,39600.0,61,37.8
2023-09-25,32.7,24.0,28.3,37.8,28.9,97,55,77,6.3,13.9,55,0.0,0.0,0.0,0.0,20.15,39600.0,2,37.6
2023-09-26,32.3,24.8,28.2,37.6,29.9,98,58,80,8.4,17.0,28,0.9,0.9,0.0,5.0,19.35,39600.0,51,39.5
2023-09-27,33.5,25.0,29.2,39.5,30.8,97,56,76,6.1,14.8,17,1.0,1.0,0.0,2.0,19.22,39600.0,53,40.2
2023-09-28,33.5,25.0,29.3,40.2,30.1,94,55,75,6.9,13.2,11,0.0,0.0,0.0,0.0,18.87,39600.0,1,38.7
2023-09-29,34.5,24.6,29.3,38.7,29.9,96,42,68,6.5,12.5,8,0.0,0.0,0.0,0.0,20.18,38442.86,3,38.6
2023-09-30,34.3,25.0,29.4,38.6,28.6,79,42,63,5.9,11.0,339,0.0,0.0,0.0,0.0,20.44,39600.0,3,39.6
2023-10-01,34.0,25.0,29.3,39.6,29.8,95,51,74,7.9,14.3,31,0.1,0.1,0.0,1.0,19.38,39600.0,51,37.8
2023-10-02,33.0,26.0,28.0,37.8,31.2,92,61,82,7.4,24.4,18,12.6,12.6,0.0,10.0,13.94,28664.9,65,37.0
2023-10-03,33.9,23.4,28.2,37.0,24.2,94,31,63,11.9,21.3,337,0.0,0.0,0.0,0.0,18.12,29217.3,3,35.9
2023-10-04,33.0,21.1,27.0,35.9,22.6,88,44,66,12.0,22.1,325,0.0,0.0,0.0,0.0,19.94,39600.0,3,37.2
2023-10-05,32.7,23.9,28.0,37.2,28.1,97,55,75,10.3,20.1,340,0.1,0.1,0.0,1.0,18.66,39600.0,51,37.0
2023-10-06,34.5,21.1,27.7,37.0,22.8,86,35,62,9.1,17.4,318,0.0,0.0,0.0,0.0,20.75,39600.0,0,38.9
2023-10-07,35.0,21.8,28.2,38.9,25.4,95,38,67,5.0,11.9,193,0.0,0.0,0.0,0.0,20.1,39600.0,3,39.0
2023-10-08,36.6,23.9,29.2,39.0,26.4,78,34,60,8.1,16.1,258,0.0,0.0,0.0,0.0,19.86,39600.0,1,38.8
